datum,kumulativni_pocet_nakazenych,kumulativni_pocet_vylecenych,kumulativni_pocet_umrti,kumulativni_pocet_testu,kumulativni_pocet_ag_testu,prirustkovy_pocet_nakazenych,prirustkovy_pocet_vylecenych,prirustkovy_pocet_umrti,prirustkovy_pocet_provedenych_testu,prirustkovy_pocet_provedenych_ag_testu,kumulativni_pocet_nove_nakazenych_primoinfekce,kumulativni_pocet_nove_nakazenych_reinfekce,prirustkovy_pocet_nove_nakazenych_primoinfekce,prirustkovy_pocet_nove_nakazenych_reinfekce
2025-01-20,4827831,4783033,43846,22291665,35545327,150,95,1,578,6102,4339301,488530,76,74
2025-01-21,4827926,4783059,43848,22292056,35549571,95,26,2,391,4244,4339343,488583,42,53
2025-01-22,4828029,4783076,43849,22292423,35553578,103,17,1,367,4007,4339390,488639,47,56
2025-01-23,4828125,4783195,43849,22292775,35557289,96,119,0,352,3711,4339445,488680,55,41
2025-01-24,4828198,4783291,43849,22293213,35561162,73,96,0,438,3873,4339486,488712,41,32
2025-01-25,4828210,4783385,43849,22293314,35561383,12,94,0,101,221,4339493,488717,7,5
2025-01-26,4828230,4783461,43849,22293409,35561662,20,76,0,95,279,4339503,488727,10,10
2025-01-27,4828402,4783539,43849,22293942,35569374,172,78,0,533,7712,4339590,488812,87,85
2025-01-28,4828512,4783559,43849,22294406,35574604,110,20,0,464,5230,4339639,488873,49,61
2025-01-29,4828623,4783574,43849,22294773,35579046,111,15,0,367,4442,4339687,488936,48,63
2025-01-30,4828703,4783716,43849,22295160,35583167,80,142,0,387,4121,4339727,488976,40,40
2025-01-31,4828764,4783824,43850,22295525,35586860,61,108,1,365,3693,4339760,489004,33,28
2025-02-01,4828776,4783932,43850,22295613,35587099,12,108,0,88,239,4339770,489006,10,2
2025-02-02,4828791,4784033,43850,22295667,35587382,15,101,0,54,283,4339779,489012,9,6
2025-02-03,4828942,4784122,43851,22296273,35594379,151,89,1,606,6997,4339841,489101,62,89
2025-02-04,4829013,4784144,43851,22296673,35599057,71,22,0,400,4678,4339878,489135,37,34
2025-02-05,4829099,4784173,43851,22297076,35603048,86,29,0,403,3991,4339921,489178,43,43
2025-02-06,4829179,4784338,43851,22297437,35606866,80,165,0,361,3818,4339962,489217,41,39
2025-02-07,4829240,4784460,43852,22297817,35610501,61,122,1,380,3635,4339996,489244,34,27
2025-02-08,4829242,4784570,43852,22297888,35610587,2,110,0,71,86,4339998,489244,2,0
2025-02-09,4829243,4784655,43852,22297952,35610672,1,85,0,64,85,4339999,489244,1,0
2025-02-10,4829291,4784826,43852,22298398,35613566,48,171,0,446,2894,4340025,489266,26,22
2025-02-11,4829384,4784838,43852,22298868,35617838,93,12,0,470,4272,4340076,489308,51,42
